2017-03-25 16:51:15.587499,1211,100.7867693901,4077,23.6,100371,,test,,
2017-03-25 16:51:16.943100,25614,48.8948106766,4072,23.6,100370,,test,,
2017-03-25 16:51:18.303760,21643,92.5067901611,4065,23.6,100374,,test,,
2017-03-25 16:51:19.672237,14,48.4491229057,4046,23.6,100377,,test,,
2017-03-25 16:51:21.048802,15131,48.4654784203,4063,23.6,100377,,test,,
2017-03-25 16:51:22.417012,122,48.3632564545,4047,23.6,100376,,test,,
2017-03-25 16:51:23.785819,25662,94.117808342,4047,23.6,100371,,test,,
2017-03-25 16:51:25.213011,25637,227.8036952019,4048,23.6,100373,,test,,
2017-03-25 16:51:26.579871,10055,48.412322998,4048,23.6,100374,,test,,
2017-03-25 16:51:27.945900,7616,78.0321598053,4040,23.6,100376,,test,,
2017-03-25 16:51:29.313397,14,90.3969287872,4032,23.6,100376,,test,,
2017-03-25 16:51:30.671985,25681,48.4327673912,4038,23.6,100374,,test,,
2017-03-25 16:51:32.289359,20453,4171.240913868,4030,23.6,100388,,test,,
2017-03-25 16:51:33.649561,13033,4.6122550964,4026,23.6,100377,,test,,
2017-03-25 16:51:35.009057,13698,48.4327673912,4018,23.6,100366,,test,,
2017-03-25 16:51:36.367226,17362,47.6231694221,4013,23.6,100366,,test,,
2017-03-25 16:51:37.730588,25665,62.9564642906,4008,23.6,100371,,test,,
2017-03-25 16:51:39.094825,1089,87.7228021622,4011,23.6,100373,,test,,
2017-03-25 16:51:40.465364,7129,90.1270627975,4020,23.6,100368,,test,,
2017-03-25 16:51:41.823586,25178,91.631770134,4001,23.6,100370,,test,,
2017-03-25 16:51:43.187460,13340,87.2076034546,4007,23.6,100377,,test,,
2017-03-25 16:51:44.558242,14,87.857735157,3988,23.6,100366,,test,,
2017-03-25 16:51:45.923522,25644,45.071709156,3981,23.6,100377,,test,,
2017-03-25 16:51:47.289436,17937,47.6109027863,3986,23.6,100370,,test,,
2017-03-25 16:51:48.658706,25613,90.5523061752,3979,23.6,100371,,test,,
